I,Q
3.2158221292084095,-1.1361197772498755
1.2436244952448876,-3.8143041698928473
3.2682853900581175,2.5873143280248834
0.8787524665902264,0.18945011554863012
2.7624544567112723,0.3334754785691205
-0.9559961921647334,-0.8378916214913027
-2.7328285896835216,2.9417408938086513
2.82005703290239,-0.7586756054656868
2.7299587761888824,2.1869793782149536
-1.073748978620151,3.5629488678658054
-0.3277885539702538,0.6049792167811636
-2.574944921339802,-0.9281304407331278
2.9189903716897683,-3.661441252881007
1.4397980245635202,0.8122975783412565
1.5012240177435936,-2.498936189637451
1.6021215058535776,-3.109325448813606
-3.255485816723092,0.5935015676574746
-0.4246883778624775,-2.7896312888043613
-3.259981838189051,2.661748615862569
0.07200632676239736,-0.596611690326455
2.669515614690233,0.9058171747507621
-0.9787035661625604,0.7548496977195268
2.9555681703769463,2.482543216938398
-3.7585225065015218,0.28753818354194555
1.5632667773975575,-2.7622866927371916
1.9728645915350769,-0.697132729045535
-0.8659952175151515,-0.8226601397838817
3.3501174001615093,0.617161824561989
-1.8070817017755847,-1.5661162609994752
3.5226908343843277,1.0333323394425153
2.3198557209511526,-0.4031053202763022
2.6296299503635634,-3.34891559613833
2.6342818653302853,1.3391373614831743
1.1993501374475881,2.298609962654888
2.4881811707284456,2.3756709985157953
-3.118376377881449,2.129508765142591
3.015011861123595,1.7565787394308638
-2.935206725844831,-3.055889235789905
2.2311998082245488,-3.0397843112767355
-2.8923252995105,3.1033705084211514
-2.833990934947553,-2.2731384279705873
-2.7838880639429573,2.052417289485582
2.949411760295697,-2.668700560518946
0.9594524064461417,-3.134519721694713
-2.8938937912784097,-3.1236093871303336
3.1149981635251933,-3.1214737408462616
-2.770475821530145,-1.7489128469068613
0.8146691590989955,2.455018153167591
-2.5833876770602933,-0.0010915205309604008
-0.6259000482786484,0.08418169155433942
-1.2840568446481115,1.1036926219916572
-2.2258870538537576,2.226477731319445
2.66011975893821,-1.0188829529260968
-3.324348179156432,3.1553702251076943
-2.4462681034403198,-0.2645640588965358
-3.1782521255659724,-1.1588622333087457
-0.4036447070836123,1.3798022100748304
-2.608812110035819,0.35002695947787443
3.1296888107116447,3.14563897046387
3.050929446262358,0.806959428694988
2.5890387991868344,-1.5286119432491352
