I,Q
1.0831465204050446,-1.1593027421917648
-1.0406707694657615,2.733549110954442
-2.6005519671916018,2.994610378374225
2.7008561113889784,0.8393727093463375
-2.962826519091645,2.9748799061984146
2.6485233605213816,0.9840442093856862
-0.5024203198422118,-3.168406464959609
-3.0259564352699018,2.8438512039811368
-2.3151379645790455,-0.47356432126212766
2.6592042592769363,2.5777041092539976
-2.9314740596729467,-2.2055305607001983
-2.8528262569694447,-0.9865575531117952
-2.7518523129031225,1.6099123949944356
0.5514130105891063,2.6071143299723643
-0.9377092183459425,1.4654321989361803
2.8523322558072675,-3.310831866784647
3.143327342898907,-0.859249955821878
-0.8887120099498558,-2.8014120084033696
-2.6235851525680554,-0.633663850970322
1.128223769518093,2.7851773496730665
1.0549947552429426,-1.1164490099553595
2.6082257397558437,2.5966837773753912
1.0613308304321138,-2.3771244145365706
0.8286231305212813,-0.9888923175363127
-1.2185429939390129,2.752971697983422
-1.2760204469003391,2.76713445068858
1.0381300234322295,-2.8898212633125953
-2.6675351766106505,-2.6816201685230676
-2.7132124361644374,-0.7372201895680833
2.4355488513660815,2.6312546237401646
-2.8685925191563237,1.3001927229441448
-2.936624297703224,0.8461809190876965
-2.6703774240353617,-0.831920704067818
2.755599625060122,2.6998856799642343
2.639142522373276,1.3721751324822393
2.7578663846066718,-0.9085953233876064
-3.2675490252483947,2.836309578043974
1.0529691189523296,-2.8137596833550966
-1.0817328067960472,-0.963444285471894
-0.941887484745319,2.781687436359376
0.7626384641202723,-2.692946586154131
1.112556385766279,-0.8797703966611545
1.130197859384511,-2.7973861433953076
3.0337284624553913,-1.0451953982413489
-0.9255370379102926,-0.9291705702613015
0.6212970207672148,1.2275401775941495
-2.9603527113151524,0.8876381064331038
-2.865663481772799,-0.9935421523412621
-2.957891170261525,-2.6817788672792884
2.8122180942294728,-0.9999049240849498
-2.6926592205766133,-2.5854680237479153
-0.8928263196563797,-2.8595049308067466
-0.9684041490008042,0.9016675722882433
-0.6524041249870525,-3.123650585928436
2.766360187341691,0.7839142775071664
-0.8262399264155856,0.8232821663900423
2.869058380099794,2.960052935812006
-2.8485497151637302,-0.9549510159362282
-2.696050606499279,-2.8487265599423846
-1.3728911922410816,-3.031472511882676
-2.721966702707036,0.9624195045834993
-2.81659233873269,-1.3483191203586866
-2.879344941699311,2.4696511969277246
-0.9761898079504917,-0.9105414290039323
-1.2037378975558501,2.451107009997926
1.3659467094472972,1.0672929864254246
2.9816067377794395,-2.9599366917021634
2.926490827058362,-0.8293685385126911
-0.9001695783456155,0.6683904338235097
-0.9521078908142271,-2.7394818027313463
-0.791237329133088,2.5608604690564487
1.083368172504921,2.9459606689561166
-0.8128287079098626,2.569445162407014
-3.001413426512952,0.7522730130754083
-0.8083894089236114,2.9799137435128777
2.663471453239223,-3.131085067015732
-2.6255328211390268,-1.0993637318015934
-2.648906853070058,-2.5483608210613133
0.9325189993779829,-1.5874911161595326
0.8113693818518719,2.8272104466655135
0.9115137424778588,-3.1141320768308915
-2.6121392363854885,-0.9683686540234403
-0.7807511578577908,3.2686750180345063
2.6694840622765446,-1.1611431461224881
-0.8895625810809319,1.109833302513789
2.6415059842241266,-0.9983504081101015
-1.0622564737258982,0.7785539518451571
-1.2052711206580913,0.7318490496091207
-2.700835688584375,3.0359601170434782
-1.0533334803377739,2.805200700925158
-1.216595520556336,2.8107553897387874
-1.0690447355376274,-0.5296935542150496
-1.0352688548021767,2.6678886448805
2.4476918813542294,1.0116233749274872
-2.8790341681122715,-2.907045625136098
-2.513994812721644,1.2291848844169306
2.712770437253348,-3.1407170214627973
0.7972002950238164,0.5406879902530249
2.6961881314408105,1.1812581368191113
-2.7319675800014647,-2.613390957136473
3.1403508196958017,-1.1100409726302287
-1.0739411412271338,-2.731773259875176
