I,Q
1.010017362617688,2.7930159679779756
2.470131487140559,2.9564886471981056
2.404894578332755,2.812937205273085
0.979539809461967,2.942178026209978
-2.8925372856586837,1.0206131070371418
-0.5396305448407824,-0.801756679690213
-2.783438106064144,0.5898866225427687
-0.6334697960912969,-2.7601290272183134
2.860371695320846,-3.0595093441200514
-3.182877815886577,2.8083148145978747
-2.252666996629919,-2.1766700613528367
-2.6921074453250444,0.3313273461120095
1.0906255462872345,3.045124892645197
0.5124289010792161,0.7775628415293468
-0.6123941768807204,1.0880003892932426
2.5400641121025167,1.2602182520502014
2.5481361232394812,-0.9819541174538157
3.1731422204441886,0.9442783956185856
0.9048791329603293,-2.9737245538182977
-3.2778244930281035,1.7391508307999084
-2.7458836636969264,-2.2335822418990934
3.3887557724594086,-1.0947055455292807
0.9360354193342315,0.8760793228459794
-2.700243205632065,1.102885817622252
-0.8986519612452101,-0.748048572444731
2.7832262993171457,0.6700661282151482
2.6508529191448087,1.0795325987930902
-1.2750376344878491,2.790211683769954
-2.5101093052837395,-2.9287773487668676
-1.4183146817214647,-0.427218009924048
-1.4811056230494615,2.461585985413721
-1.1443439462171503,-2.4029072686161213
3.15746283965333,1.0752307177481213
3.020189661117717,-1.1248304089574033
-0.9591025850504121,-0.9920025623940109
0.9938360456789602,-2.402375003876487
1.2477494773406266,2.8468137360850214
3.098073348730211,-0.8458980990512553
0.5943064542524908,-2.752533836942117
0.9898046913609652,0.5545267425668142
2.8594026114899544,0.4146800670817035
1.4121478525656472,-1.0631270163076763
2.347805076995141,0.8319227206487767
0.8124384365536258,2.8841142568931155
-1.2544184844138528,-2.861254299893555
1.3717755878568458,-2.9028031418652045
3.0024713458908048,1.0574756798082725
-0.9615521177659042,2.6763018128194638
0.607044627674834,3.295202605146513
-2.761407641194641,-2.8764445251413293
2.976025158355182,-3.2090593303132047
2.847878568672014,2.8020507312808776
0.79028179151765,-2.491062862362142
-1.0717520303029011,0.7313130531107673
-0.9630921309243277,1.17269312919912
2.733545042494123,-1.3557127810553398
-2.4492761571365183,1.080876466166839
-0.874092394467312,2.8216532061397728
2.7965651392400654,1.0575819665185158
1.3984716358590101,-1.457053477140873
-1.014567787465257,1.0081570696190885
-2.62523815846572,-0.897521532467636
1.2832820067752748,-2.7442038599867016
-2.5710623424496015,-1.1279274525271832
-2.769997130185891,2.774775606694606
-2.8057129412432738,2.9905345479510195
-0.5355985382091104,1.3019773496356182
1.0765186679453014,-0.9446212594183727
-2.88652453261502,-0.8680176713177506
-0.6370424995733452,-2.759154939366565
2.7188386077362687,-1.2513675330042262
1.4200210388572785,2.930896131206673
2.6927088753923116,-2.586001623715242
-0.79630438726107,-3.1730251049212295
-0.9924424074266536,-0.4129212113842466
-2.5070107218371764,1.179335000270843
2.6005960100791548,0.841761325192243
-2.6505758322728004,2.3956952161839227
-1.1244880763554232,0.5331126071156842
-2.4085155332949726,-0.934015696249729
2.631807361102846,2.9668274588328196
-0.9821807301558535,0.569782591918779
2.7027123970877165,-0.8600686323152336
0.9854259158259365,2.4694608356313372
0.4706015402223474,0.9855970143566287
-2.7372996760488473,2.3336773704371274
-1.171330324342745,0.8367637690771031
-2.958263701797733,0.917319516336152
-0.584353674842233,-2.7704592579983247
0.8660950495954859,-2.9377169497606066
-1.1977103835239225,-2.8162026792747
-1.2701837577838142,-3.077087961347406
2.744631092576787,-0.8540705737819166
2.7455784069875104,-0.868169981357442
2.748236844256088,3.118304258078123
0.8321103399361266,2.8501395408604164
2.7990672701712236,-0.7208270545847285
-1.2535190680054347,-0.8321736687728253
-1.5231645785998915,1.1025585067351786
-0.7739295224519988,-0.8797811694081595
0.9670416397863776,-1.3264865487191386
1.0823108403589177,0.8824335092223327
2.6736109886414527,2.456094572749892
-2.542080128873747,-0.41830170985222953
-0.8728634515153512,2.6734789410816724
-1.5527109580641232,2.922176440195587
-0.8865319857729944,-2.741886709757686
-2.484896337826442,-1.1614513604839927
0.8264269164135477,0.9204831664669252
-2.6199812028121574,-0.8883664368539675
0.5622642617517991,1.3012605881901695
3.4818005649259587,-3.1333601555365473
2.557368029431134,2.4704613321071722
0.9041750807712302,-2.7386769643530045
2.629291788614727,-1.1091492077201994
-3.0247381440602603,-0.16297092095100046
