I,Q
-2.5567957388465383,-2.227486137345187
-0.6306826277278355,-1.0854853291455506
3.328637077903484,0.923140732672932
3.14107649314642,-2.6057993003104385
3.0640861564790924,-0.8240499215659496
3.493457238525212,1.001714783669775
1.0722833901323052,2.969942270023493
-2.0984770979703433,1.4867579922395124
-0.8411449257892915,2.7890354384732867
-0.7216785709640544,2.801234170913207
-1.1745642708014623,2.5247988940090935
0.9674168505916322,-2.718446278043259
-2.5477762843846956,2.9107448676685115
-2.8100375074332775,-2.8708609036022
2.9594858746835992,-0.7014138860986353
3.617532661682238,3.0039988155944948
-0.9498606713283769,1.1088445502362612
1.0664063775238906,-2.6202262486995562
0.49774331138613387,-2.516141492670867
-0.6840251673095408,2.931714657490585
1.0495763255140507,1.2167048899692816
-3.1982532957515577,0.9247156720264904
-1.1482176491246616,-0.8508826865436724
-2.672378592553803,2.7305650934564136
-2.402252806863273,-0.2674401606859939
-2.7427478784620125,-1.0005965912299395
2.9368422117440023,2.59643704455791
1.3101298857186567,-2.7506167772019054
-2.599707542438352,2.9261648992750064
3.1022518197204394,2.8092356935229374
-1.509617530301619,1.2376689961494007
2.9487504420448465,-1.047640148316565
2.537386479258548,2.9723118593297766
0.483565515428337,1.4084002328528187
2.5113099878058036,-1.3156921339002945
0.711996846002191,1.2954701059544913
-3.14220533192507,2.226896880312841
2.1964687851489537,3.082670104869917
1.2981486757824285,-2.7830909316716452
2.916036240919771,-1.1404930971236602
-2.6271163373453836,1.3665875116540527
-2.894147028338287,-3.0010441748035688
-2.6662139919289163,2.7423671798688756
-0.9290346580414158,3.1454364754990585
0.9944204561771677,-0.2109611560090092
0.6031843463401781,-0.9121504558695531
-2.329614824302371,-2.8382359880244694
-0.9476043175645265,-2.9328862846939425
1.6079758678622338,-2.77313095991489
-1.5755532161939465,2.9427851539381655
-2.4817468933439253,2.8014435088901264
-1.2890477162119376,2.936670632580236
-2.646451526273114,-2.533506352146359
2.8877735788064984,-2.5008457810177265
-2.1703489688401874,1.1217066026835065
0.8853984909271805,2.645374631761465
0.531850824678127,-2.935644525935725
-2.661307144314609,-1.3069038314228385
-1.0360495178541238,-0.018253431599697716
2.6815635136231224,2.672866682195629
2.673606716819957,2.622220561596898
2.540203738642749,1.0193417026728684
1.0849195349206664,-2.6107989053812677
-3.00366933294064,-0.8198637447799338
-2.897819210934202,0.5713475339138187
0.9101419105442227,-1.056402405823379
1.5357075319478433,2.5463551417013366
0.37769243484462534,2.481819314328442
-0.7896721623117811,3.0821229305601876
1.0782535264038395,2.340867102588181
2.855099488062084,-1.2072896616805089
